Date Range,28 Mar. 2017 - 27 Apr. 2017
Date & time,User,Campaign,Ad group,Changes
01/04/2017 3:22:57 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""google search my website not displaying"": Max. CPC changed from default ($5.00) to $40.00"
01/04/2017 3:22:57 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""google search my website not displaying"""
01/04/2017 3:22:56 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""google plus link for my website"": Max. CPC changed from default ($5.00) to $43.00"
01/04/2017 3:22:55 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""google plus link for my website"""
01/04/2017 3:22:54 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""how to promote my business on google for free"": Max. CPC changed from default ($25.00) to $36.00"
01/04/2017 3:22:54 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to promote my business on google for free"""
01/04/2017 3:22:53 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""ways to promote a website"": Max. CPC changed from default ($25.00) to $32.00"
01/04/2017 3:22:53 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""ways to promote a website"""
01/04/2017 3:22:52 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""make my website show up on google"": Max. CPC changed from default ($5.00) to $43.00"
01/04/2017 3:22:52 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""make my website show up on google"""
01/04/2017 3:22:51 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to submite website to search engines"": Max. CPC changed from default ($5.00) to $15.00"
01/04/2017 3:22:51 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to submite website to search engines"""
01/04/2017 3:22:50 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""make my website look better"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:22:50 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""make my website look better"""
01/04/2017 3:22:49 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to market your website"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:49 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to market your website"""
01/04/2017 3:22:48 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""get your website to the top of google"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:22:47 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""get your website to the top of google"""
01/04/2017 3:22:46 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get on the front page of google"": Max. CPC changed from default ($25.00) to $40.00"
01/04/2017 3:22:46 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get on the front page of google"""
01/04/2017 3:22:45 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to drive target traffic to your website"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:22:45 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to drive target traffic to your website"""
01/04/2017 3:22:44 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC decreased
  ""bonds promotion website"": Max. CPC changed from default ($25.00) to $18.00"
01/04/2017 3:22:43 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""bonds promotion website"""
01/04/2017 3:22:42 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get traffic to your website"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:22:41 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get traffic to your website"""
01/04/2017 3:22:38 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""what the best way to get traffic to your website"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:22:38 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""what the best way to get traffic to your website"""
01/04/2017 3:22:37 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""rank one on google"": Max. CPC changed from default ($25.00) to $36.00"
01/04/2017 3:22:36 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""rank one on google"""
01/04/2017 3:22:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""make your website mobile compliant"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""make your website mobile compliant"""
01/04/2017 3:22:33 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""quickest way to come on first page of google"": Max. CPC changed from default ($25.00) to $47.00"
01/04/2017 3:22:33 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""quickest way to come on first page of google"""
01/04/2017 3:22:32 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to market my website online"": Max. CPC changed from default ($22.70) to $32.00"
01/04/2017 3:22:31 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to market my website online"""
01/04/2017 3:22:29 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""why can t i find my website on google"": Max. CPC changed from default ($5.00) to $43.00"
01/04/2017 3:22:29 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""why can t i find my website on google"""
01/04/2017 3:22:28 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how do i fix my website"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:22:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how do i fix my website"""
01/04/2017 3:22:25 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""hair drsse advertasing wepside"": Max. CPC changed from default ($25.00) to $10.00"
01/04/2017 3:22:25 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""hair drsse advertasing wepside"""
01/04/2017 3:22:24 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""test my website google"": Max. CPC changed from default ($5.00) to $43.00"
01/04/2017 3:22:24 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""test my website google"""
01/04/2017 3:22:22 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get first page on google"": Max. CPC changed from default ($25.00) to $42.00"
01/04/2017 3:22:22 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get first page on google"""
01/04/2017 3:22:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website on top"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website on top"""
01/04/2017 3:22:20 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""guaranteed first page of google australia marketing"": Max. CPC changed from default ($25.00) to $42.00"
01/04/2017 3:22:20 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""guaranteed first page of google australia marketing"""
01/04/2017 3:22:19 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website public"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:19 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website public"""
01/04/2017 3:22:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""push my web site up google"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:22:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""push my web site up google"""
01/04/2017 3:22:17 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to create cudtom email formy website"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:22:16 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to create cudtom email formy website"""
01/04/2017 3:22:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to see how many pages your website has"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to see how many pages your website has"""
01/04/2017 3:22:14 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how popular is my website"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:22:14 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how popular is my website"""
01/04/2017 3:22:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""market your website"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""market your website"""
01/04/2017 3:22:11 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""i want to increase my webpage on google search engine"": Max. CPC changed from default ($5.00) to $40.00"
01/04/2017 3:22:11 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""i want to increase my webpage on google search engine"""
01/04/2017 3:22:10 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""where i can list my website for free"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:22:09 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""where i can list my website for free"""
01/04/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""how to promote your website on google"": Max. CPC changed from default ($25.00) to $38.00"
01/04/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to promote your website on google"""
31/03/2017 3:22:32 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""illustration add your website"": Max. CPC changed from default ($22.70) to $26.00"
31/03/2017 3:22:32 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""illustration add your website"""
31/03/2017 3:22:30 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""marketing my website for free"": Max. CPC changed from default ($22.70) to $32.00"
31/03/2017 3:22:30 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""marketing my website for free"""
31/03/2017 3:22:29 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""promote your websiye"": Max. CPC changed from default ($25.00) to $38.00"
31/03/2017 3:22:29 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""promote your websiye"""
31/03/2017 3:22:28 AM,wme.cameron@gmail.com,Website,Seen - get my website,"1 phrase match keyword max. CPC increased
  ""i need to get my website noticed"": Max. CPC changed from default ($27.00) to $30.00"
31/03/2017 3:22:28 AM,wme.cameron@gmail.com,Website,Seen - get my website,"1 phrase match keyword added
  ""i need to get my website noticed"""
31/03/2017 3:22:26 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""show my website on google search"": Max. CPC changed from default ($5.00) to $43.00"
31/03/2017 3:22:26 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""show my website on google search"""
31/03/2017 3:22:24 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get on google first page fast"": Max. CPC changed from default ($25.00) to $42.00"
31/03/2017 3:22:23 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get on google first page fast"""
31/03/2017 3:22:22 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""good names to call your website"": Max. CPC changed from default ($22.70) to $26.00"
31/03/2017 3:22:22 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""good names to call your website"""
31/03/2017 3:22:21 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC decreased
  ""brand new seo website rank 1 west perth miscellaneous goods"": Max. CPC changed from default ($25.00) to $18.00"
31/03/2017 3:22:21 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""brand new seo website rank 1 west perth miscellaneous goods"""
31/03/2017 3:22:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website to show up on google"": Max. CPC changed from default ($22.70) to $26.00"
31/03/2017 3:22:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website to show up on google"""
31/03/2017 3:22:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""submit your website for search engines"": Max. CPC changed from default ($22.70) to $26.00"
31/03/2017 3:22:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""submit your website for search engines"""
31/03/2017 3:22:17 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""first page of google guaranteed"": Max. CPC changed from default ($25.00) to $47.00"
31/03/2017 3:22:17 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""first page of google guaranteed"""
31/03/2017 3:22:16 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how can i add brands to my website"": Max. CPC changed from default ($22.70) to $30.00"
31/03/2017 3:22:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how can i add brands to my website"""
31/03/2017 3:22:14 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how secure is my website"": Max. CPC changed from default ($22.70) to $30.00"
31/03/2017 3:22:14 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how secure is my website"""
31/03/2017 3:22:11 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""advertising first page in google search"": Max. CPC changed from default ($25.00) to $42.00"
31/03/2017 3:22:11 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""advertising first page in google search"""
31/03/2017 3:22:10 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC decreased
  ""how to promote website"": Max. CPC changed from default ($25.00) to $18.00"
31/03/2017 3:22:10 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to promote website"""
31/03/2017 3:22:09 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""seo website optimisation"": Max. CPC changed from default ($25.00) to $38.00"
31/03/2017 3:22:09 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""seo website optimisation"""
31/03/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to make a front page on google"": Max. CPC changed from default ($25.00) to $40.00"
31/03/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to make a front page on google"""
30/03/2017 4:41:24 PM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""your website"": Max CPC changes increase from $24.00 to $26.00"
30/03/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get on google first page for free"": Max. CPC changed from default ($25.00) to $42.00"
30/03/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get on google first page for free"""
29/03/2017 3:15:02 PM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC decreased
  ""your website"": Max CPC changes decrease from $26.00 to $24.00"
29/03/2017 12:32:44 PM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC decreased
  ""your website"": Max CPC changes decrease from $28.00 to $26.00"
28/03/2017 9:40:48 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC decreased
  ""seo my website"": Max CPC changes decrease from $55.00 to $45.00"
28/03/2017 9:40:39 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""seo website"": Max CPC changes increase from $12.00 to $18.00"
28/03/2017 9:39:56 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""promoting web site"": Max CPC changes increase from $18.00 to $22.00"
